DrugID,CUI,name,AvgFrequency,StandardDeviation
DB01167,C0010200,Cough,3,4
DB01132,C0043094,Weight_increased,15,19
DB00555,C0020578,Hyperventilation,0,0
DB00918,C0005747,Blepharospasm,0,0
DB00503,C0042401,Vasodilation,2,1
DB01136,C0037763,Muscle_spasms,1,0
DB00268,C0014534,Epididymitis,26,29
DB04868,C0344232,Vision_blurred,1,0
DB00472,C0027051,Myocardial_infarction,1,0
DB00740,C0086439,Hypokinesia,1,0
DB01101,C0003862,Arthralgia,7,8
DB01222,C0006277,Bronchitis,0,0
DB00586,C0856099,Hemorrhoids_aggravated,0,0
DB01030,C0024115,Lung_disorder,0,0
DB00697,C0344232,Vision_blurred,2,1
DB00715,C0007859,Neck_pain,1,0
DB03261,C0311468,Blood_bilirubin_increased,3,4
DB00244,C0033860,Psoriasis,0,0
DB00804,C0338591,Transient_global_amnesia,0,0
DB08828,C0948594,Musculoskeletal_discomfort,8,11
DB01062,C0027497,Nausea,15,19
DB00715,C0151907,Skin_discolouration,0,0
DB00338,C0020458,Hyperhidrosis,0,0
DB04574,C0085633,Mood_swings,1,0
DB06151,C0031350,Pharyngitis,1,0
DB00910,C0017181,Gastrointestinal_haemorrhage,3,2
DB07998,C0036508,Seborrhoeic_dermatitis,3,2
DB00501,C0001824,Agranulocytosis,0,0
DB08567,C1457883,Aggressive_reaction,1,1
DB01196,C0002170,Alopecia,1,0
DB00215,C0009946,Conversion_disorder,0,0
DB05488,C0038990,Sweating,0,0
DB00341,C0040034,Thrombocytopenia,0,0
DB00413,C0004604,Back_pain,2,1
DB00190,C0037763,Muscle_spasms,1,0
DB01059,C0037763,Muscle_spasms,0,0
DB01204,C0032285,Pneumonia,5,4
DB07600,C0002170,Alopecia,0,0
DB00402,C0018418,Gynaecomastia,1,2
DB01059,C0700225,Serum_creatinine_increased,0,0
DB00674,C0037763,Muscle_spasms,9,20
DB00246,C0011615,Dermatitis_atopic,0,0
DB00296,C0151904,Aspartate_aminotransferase_increased,2,0
DB00301,C0014742,Erythema_multiforme,0,0
DB01157,C0042963,Vomiting,7,5
DB01175,C0022408,Arthropathy,1,0
DB08816,C0027497,Nausea,4,0
DB07166,C0017178,Gastrointestinal_disorder,0,0
DB00624,C0017181,Gastrointestinal_haemorrhage,18,26
DB01204,C0042029,Urinary_tract_infection,25,9
DB07600,C0033975,Psychotic_disorder,1,0
DB01175,C0687713,Gastrointestinal_pain,1,1
DB00918,C0178298,Unspecified_disorder_of_skin_and_subcutaneous_tissue,0,0
DB07600,C0520966,Coordination_abnormal,1,0
DB00603,C0002871,Anaemia,0,0
DB00489,C0018681,Headache,5,3
DB00195,C0013404,Dyspnoea,1,1
DB00198,C0004096,Asthma,9,8
DB00480,C0085605,Hepatic_failure,0,0
DB00413,C0600104,Compulsions,17,26
DB01079,C0015230,Rash,0,1
DB01275,C0002871,Anaemia,1,0
DB00297,C0027765,Nervous_system_disorder,13,14
DB01024,C0020538,Hypertension,42,23
DB00674,C0023380,Lethargy,1,1
DB00370,C0151908,Dry_skin,1,0
DB01136,C0012833,Dizziness,11,10
DB00627,C0020458,Hyperhidrosis,1,1
DB01175,C0159321,Facial_bones_fracture,0,0
DB00715,C0013404,Dyspnoea,1,0
DB04868,C0746883,Febrile_neutropenia,50,0
DB01589,C0004093,Asthenia,1,1
DB00261,C0009450,Infection,3,0
DB00193,C0851341,Infestation_NOS,0,0
DB01267,C0520888,Electrocardiogram_T_wave_inversion,1,0
DB00843,C0009760,Conjunctival_haemorrhage,1,0
DB01167,C0025061,Mediastinal_disorder,0,0
DB00811,C0013395,Dyspepsia,14,13
DB01340,C0151766,Liver_function_test_abnormal,0,0
DB00190,C1443060,Feeling_abnormal,3,1
DB08907,C0041657,Loss_of_consciousness,1,0
DB00727,C0020651,Orthostatic_hypotension,0,0
DB04574,C0234233,Tenderness,50,0
DB00480,C0023895,Liver_disorder,0,0
DB00997,C0011603,Dermatitis,12,15
DB04861,C0033860,Psoriasis,0,0
DB00906,C0034186,Pyelonephritis,1,0
DB00736,C0231528,Myalgia,0,0
DB01165,C0039231,Tachycardia,0,0
DB00472,C0549249,Depressed_level_of_consciousness,0,0
DB01156,C0002170,Alopecia,0,0
DB00360,C1260880,Rhinorrhoea,5,6
DB00503,C0019080,Haemorrhage,0,0
DB00910,C0022661,Renal_failure_chronic,2,1
DB08826,C0031350,Pharyngitis,0,0
DB01036,C0340865,Anaphylactoid_reaction,0,0
DB01043,C0003578,Apnoea,1,0
DB00193,C0015397,Eye_disorder,0,0
DB00857,C0234632,Visual_acuity_reduced,0,0
DB01186,C0234215,Discomfort,1,0
DB00997,C0031117,Neuropathy_peripheral,9,14
DB00734,C0344232,Vision_blurred,2,2
DB00327,C0012833,Dizziness,5,4
DB00814,C0025289,Meningitis,0,0
DB02648,C0017178,Gastrointestinal_disorder,3,2
DB00864,C0002622,Amnesia,1,0
DB01042,C0019158,Hepatitis,0,0
DB04868,C0243026,Sepsis,1,0
DB00603,C0521170,Osteoporotic_fracture,0,0
DB00472,C0232849,Bladder_pain,1,0
DB01224,C0004134,Ataxia,1,1
DB00303,C0853697,Neutrophil_count_decreased,3,2
DB00749,C0027051,Myocardial_infarction,0,0
DB00585,C0011991,Diarrhoea,7,4
DB00091,C0085605,Hepatic_failure,0,0
DB00472,C1443060,Feeling_abnormal,11,22
DB00847,C0004093,Asthenia,50,0
DB01136,C0032285,Pneumonia,4,0
DB00783,C0011570,Depression,6,11
DB00906,C0017675,Glossitis,1,0
DB00949,C0085631,Agitation,50,0
DB00969,C0042023,Pollakiuria,1,0
DB08815,C0020651,Orthostatic_hypotension,1,0
DB08769,C0002792,Anaphylactic_shock,3,5
DB00203,C0003467,Anxiety,0,0
DB00459,C2364111,Ageusia,0,0
DB00882,C0025958,Microcephaly,0,0
DB00764,C0025061,Mediastinal_disorder,0,0
DB04835,C0021368,Inflammation,2,1
DB00270,C0013404,Dyspnoea,2,1
DB00969,C0019112,Haemorrhoids,2,1
DB01004,C0003123,Anorexia,5,0
DB00872,C0917801,Insomnia,2,2
DB00998,C0438142,Urine_analysis_abnormal,0,0
DB00224,C0014742,Erythema_multiforme,0,0
DB00360,C0020517,Hypersensitivity,0,0
DB00909,C0013362,Dysarthria,1,0
DB00694,C0034886,Proctalgia,2,2
DB00590,C0233471,Flat_affect,2,0
DB00740,C0030332,Panophthalmitis,1,0
DB01186,C0030794,Pelvic_pain,1,0
DB07566,C0039971,Thirst,1,1
DB01211,C0020458,Hyperhidrosis,0,0
DB00828,C0151905,Alanine_aminotransferase_increased,0,0
DB05488,C0041981,Uric_acid_level_increased,0,0
DB00932,C1262113,Lipohypertrophy,1,0
DB08769,C0038325,Stevens-Johnson_syndrome,0,0
DB01218,C0542571,Face_oedema,0,0
DB00472,C0009319,Colitis,1,0
DB00656,C0085628,Stupor,0,0
DB07214,C0035078,Renal_failure,0,0
DB00697,C0025323,Menorrhagia,1,0
DB01044,C0040034,Thrombocytopenia,0,0
DB00334,C0011630,Fungal_skin_infection,1,1
DB01175,C0553732,Prothrombin_level_decreased,0,0
DB00582,C0004093,Asthenia,50,0
DB00715,C0020580,Hypoaesthesia,1,0
DB01083,C0151824,Biliary_colic,1,0
DB00669,C0085624,Burning_sensation,7,16
DB01149,C0151883,Vesiculobullous_rash,1,0
DB01156,C1384606,Dyspareunia,0,0
DB01186,C0149931,Migraine,0,0
DB08910,C0012833,Dizziness,18,2
DB00476,C0041969,Urethral_disorder,0,0
DB05373,C0020538,Hypertension,1,0
DB00195,C0009759,Conjunctival_disorder,0,0
DB00216,C0232462,Decreased_appetite,1,0
DB00490,C0008031,Chest_pain,50,0
DB00661,C0013404,Dyspnoea,0,0
DB00590,C0948089,Acute_coronary_syndrome,1,1
DB00442,C0012833,Dizziness,9,18
DB01024,C0151746,Kidney_function_abnormal,26,3
DB01194,C0085635,Photopsia,0,0
DB07576,C0015230,Rash,1,0
DB00285,C0023067,Laryngitis,1,0
DB00768,C0014591,Epistaxis,2,1
DB00402,C0020453,Hyperaesthesia,0,0
DB00338,C0027769,Nervousness,0,0
DB00215,C0553732,Prothrombin_level_decreased,0,0
DB01156,C0041912,Upper_respiratory_tract_infection,8,1
DB01050,C0520459,Necrotizing_enterocolitis,0,0
DB00480,C0000768,Congenital_anomaly,0,0
DB04855,C0027497,Nausea,4,1
DB00327,C0235996,Hepatic_enzyme_increased,0,0
DB08873,C0027441,Nasopharyngitis,1,0
DB01141,C0036974,Shock,0,0
DB00715,C0020598,Hypocalcaemia,0,0
DB00252,C0428977,Bradycardia,0,0
DB01095,C2239176,Hepatocellular_carcinoma,0,0
DB00586,C0002994,Angioedema,0,0
DB01182,C0018939,Blood_disorder,0,0
DB00915,C0042963,Vomiting,26,29
DB01136,C0002871,Anaemia,2,0
DB00808,C0037199,Sinusitis,3,0
DB00864,C0013456,Ear_pain,0,1
DB08567,C0403632,Cystitis_noninfective,0,0
DB01041,C0030193,Pain,15,20
DB00715,C0028077,Night_blindness,0,0
DB00556,C0027497,Nausea,1,0
DB00193,C0853879,Breast_cancer_invasive_NOS,0,0
DB00370,C0085632,Apathy,50,0
DB00622,C0036974,Shock,0,0
DB01118,C0020649,Hypotension,10,9
DB01225,C0085641,Rash_pustular,0,0
DB01195,C0000737,Abdominal_pain,2,1
DB00254,C0234238,Ache,1,0
DB00950,C0011603,Dermatitis,0,0
DB08911,C0028081,Night_sweats,11,10
DB00724,C2004491,Scar,0,0
DB01149,C0027849,Neuroleptic_malignant_syndrome,0,0
DB00216,C0010520,Cyanosis,0,0
DB00555,C0041657,Loss_of_consciousness,1,2
DB00248,C0009676,Confusional_state,4,1
DB00297,C0162429,Malnutrition,1,1
DB01043,C0027066,Myoclonus,0,0
DB00363,C0034065,Pulmonary_embolism,0,0
DB00669,C0040460,Toothache,0,0
DB00419,C0235018,Localised_numbness,4,6
DB01117,C0020615,Hypoglycaemia,11,6
DB00273,C0002453,Amenorrhoea,2,1
DB01080,C0013390,Dysmenorrhoea,4,3
DB00674,C0020456,Hyperglycaemia,0,0
DB00195,C0020649,Hypotension,0,0
DB00582,C0014457,Eosinophilia,1,0
DB00363,C0149871,Deep_vein_thrombosis,0,0
DB00422,C0027497,Nausea,17,19
DB00323,C0948594,Musculoskeletal_discomfort,50,0
DB01043,C0004134,Ataxia,50,0
DB00555,C0853193,Bipolar_I_disorder,0,0
DB00315,C0000737,Abdominal_pain,0,0
DB00216,C0546947,Choking_sensation,0,0
DB00853,C0233414,Disturbance_in_attention,14,24
DB05318,C0039231,Tachycardia,1,0
DB01609,C0003467,Anxiety,1,0
DB00091,C0011991,Diarrhoea,10,14
DB00732,C0243010,Encephalitis_viral,0,0
DB00426,C0041912,Upper_respiratory_tract_infection,32,0
DB00949,C0233472,Affect_lability,3,5
DB01262,C0015256,Excoriation,3,3
DB01224,C0151786,Muscular_weakness,1,0
DB01166,C0039231,Tachycardia,2,2
DB00531,C0009450,Infection,0,0
DB00218,C0002390,Alveolitis_allergic,0,0
DB00334,C0015402,Eye_haemorrhage,1,0
DB01112,C0086565,Hepatic_function_abnormal,0,0
DB01149,C0158350,Tendinous_contracture,0,0
DB00215,C0233632,Thinking_abnormal,1,0
DB00697,C0017979,Glycosuria,0,0
DB00558,C0015230,Rash,0,0
DB05373,C0014457,Eosinophilia,0,0
DB01006,C0022658,Nephropathy,2,2
DB00962,C0085632,Apathy,1,0
DB01101,C0039070,Syncope,1,0
DB06589,C0010200,Cough,5,7
DB00531,C0014335,Enteritis,0,0
DB00740,C0151744,Myocardial_ischaemia,1,0
DB00989,C0151849,Phosphatase_alkaline_increased,1,0
DB01095,C0009241,Cognitive_disorder,0,0
DB00316,C0018681,Headache,6,4
DB08910,C0032285,Pneumonia,17,7
DB00989,C0030554,Paraesthesia,50,0
DB00776,C1368065,Vascular_purpura,1,1
DB00734,C0013132,Drooling,4,5
DB08298,C0024141,Systemic_lupus_erythematosus,0,0
DB00426,C0009676,Confusional_state,0,0
DB00627,C0151907,Skin_discolouration,1,1
DB00715,C0004134,Ataxia,0,0
DB01267,C0314719,Dry_eye,0,0
DB01189,C0006266,Bronchospasm,0,0
DB00374,C0003123,Anorexia,0,0
DB00230,C0032326,Pneumothorax,0,0
DB01591,C0039231,Tachycardia,0,0
DB00715,C0151594,Diarrhoea_haemorrhagic,0,0
DB00404,C0600142,Hot_flush,3,2
DB00091,C0236024,Pharyngeal_oedema,0,0
DB00969,C1142015,Blood_bilirubin_abnormal,0,0
DB00776,C0014457,Eosinophilia,0,0
DB00998,C0007971,Cheilitis,0,0
DB00242,C0234215,Discomfort,21,26
DB00715,C0013428,Dysuria,8,19
DB00783,C0575081,Gait_disturbance,0,0
DB00906,C0085136,Central_nervous_system_neoplasm,1,0
DB00230,C0030517,Parathyroid_disorder,0,0
DB00588,C0018681,Headache,8,13
DB00758,C0036830,Serum_sickness,0,0
DB02392,C0750857,Alkaline_phosphatase_serum_increased,0,0
DB01233,C0018681,Headache,0,0
DB06701,C0027765,Nervous_system_disorder,32,11
DB01100,C0948594,Musculoskeletal_discomfort,3,0
DB00197,C0013604,Oedema,0,0
DB00490,C0232431,Cold_sweat,26,35
DB00724,C0039070,Syncope,0,0
DB00195,C0009763,Conjunctivitis,0,0
DB01156,C0013604,Oedema,17,26
DB01189,C0042109,Urticaria,0,0
DB00244,C0001824,Agranulocytosis,0,0
DB01167,C0020621,Hypokalaemia,10,11
DB00273,C0038661,Suicide,0,0
DB00715,C0004245,Atrioventricular_block,0,0
DB00904,C0023052,Laryngeal_oedema,0,0
DB07417,C0014130,Endocrine_disorder,0,0
DB00872,C0042023,Pollakiuria,6,0
DB00665,C0574067,Cough_increased,2,0
DB01275,C0001824,Agranulocytosis,0,0
DB00843,C0018965,Haematuria,26,29
DB00966,C0085649,Oedema_peripheral,1,0
DB01217,C0004093,Asthenia,13,7
DB02392,C0037023,Sialoadenitis,0,0
DB00422,C0013604,Oedema,0,0
DB07475,C0085605,Hepatic_failure,0,0
DB00282,C0041349,Tubulointerstitial_nephritis,0,0
DB00531,C0024299,Lymphoma,0,0
DB00476,C0017178,Gastrointestinal_disorder,15,11
DB00649,C0042963,Vomiting,28,21
DB00244,C0034882,Rectal_disorder,3,3
DB01320,C0001925,Albuminuria,1,0
DB05488,C0019158,Hepatitis,0,0
DB00404,C3248383,Logorrhoea,1,1
DB00261,C0009676,Confusional_state,3,0
DB01591,C2830004,Somnolence,0,0
DB00289,C0917801,Insomnia,16,15
DB00402,C1306341,Mental_disability,1,0
DB00724,C0162835,Leukoderma,1,1
DB00374,C0014591,Epistaxis,0,0
DB01400,C0042075,Urinary_tract_disorder,0,0
DB00740,C0852911,Blood_alkaline_phosphatase_increased,1,0
DB00715,C0029878,Otitis_externa,0,0
DB00268,C0086769,Panic_attack,1,0
DB00688,C0023518,Leukocytosis,13,13
DB01043,C0020473,Hyperlipidaemia,0,0
DB00529,C0599918,Nephrotoxicity,4,5
DB00804,C0269993,Suppressed_lactation,0,0
DB04868,C0232487,Abdominal_discomfort,50,0
DB00395,C0039070,Syncope,0,0
DB01008,C0206061,Interstitial_pneumonia,0,0
DB00300,C0031117,Neuropathy_peripheral,4,1
DB00437,C0038362,Stomatitis,0,0
DB03261,C0042109,Urticaria,1,0
DB08873,C0015672,Fatigue,55,4
DB01215,C0549249,Depressed_level_of_consciousness,1,0
DB01008,C0151723,Hypomagnesaemia,77,0
DB00586,C0042384,Vasculitis,0,0
DB00624,C0038999,Swelling,0,0
DB00715,C0151904,Aspartate_aminotransferase_increased,0,0
DB00564,C0027813,Neuritis,0,0
DB00441,C0038325,Stevens-Johnson_syndrome,0,0
DB07709,C0040264,Tinnitus,0,0
DB05521,C1167654,Acute_prerenal_failure,0,0
DB00909,C0003862,Arthralgia,1,0
DB00543,C0011253,Delusion,0,0
DB00577,C0014742,Erythema_multiforme,0,0
DB00659,C0019270,Hernia,1,0
DB00338,C0948586,Protein_urine_present,0,0
DB00881,C0011991,Diarrhoea,1,0
DB00659,C0151736,Accidental_injury,3,1
DB07554,C0013404,Dyspnoea,50,0
DB00273,C0948594,Musculoskeletal_discomfort,6,14
DB00362,C0017178,Gastrointestinal_disorder,48,13
DB00586,C0242350,Erectile_dysfunction,0,0
DB01182,C0004936,Mental_disorder,0,0
DB01186,C2830004,Somnolence,21,23
DB01224,C0020578,Hyperventilation,0,0
DB00734,C0018681,Headache,13,6
DB08567,C0162830,Photosensitivity_reaction,13,23
DB01249,C0015397,Eye_disorder,0,0
DB00656,C0042024,Urinary_incontinence,0,0
DB01043,C0234632,Visual_acuity_reduced,1,0
DB00899,C0151517,Atrioventricular_block_complete,1,1
DB01181,C0026986,Myelodysplastic_syndrome,0,0
DB00783,C0018681,Headache,14,11
DB00303,C0162119,Haemoglobin_decreased,3,2
DB00497,C0038990,Sweating,4,2
DB00882,C0152267,Hodgkin's_disease_lymphocyte_depletion_type_stage_unspecified,0,0
DB01186,C0018790,Cardiac_arrest,1,0
DB00285,C0018790,Cardiac_arrest,0,0
DB08868,C0030554,Paraesthesia,5,1
DB00193,C0149756,Plantar_fasciitis,0,0
DB00558,C0038325,Stevens-Johnson_syndrome,0,0
DB00248,C0011991,Diarrhoea,3,1
DB05488,C1262036,Ocular_toxicity,0,0
DB01224,C0392025,Enlargement_abdomen,0,0
DB00773,C0002871,Anaemia,35,29
DB00585,C0027424,Nasal_congestion,0,0
DB00915,C0011991,Diarrhoea,0,0
DB01132,C0018799,Cardiac_disorder,0,0
DB01156,C0027769,Nervousness,3,1
DB07417,C0042029,Urinary_tract_infection,0,0
DB01118,C0428977,Bradycardia,5,1
DB08889,C0948594,Musculoskeletal_discomfort,6,9
DB01101,C0020651,Orthostatic_hypotension,1,0
DB02782,C0016655,Multiple_fractures,6,1
DB00230,C1167965,Urine_output_increased,1,0
DB07438,C0178298,Unspecified_disorder_of_skin_and_subcutaneous_tissue,0,0
DB00932,C0017168,Gastrooesophageal_reflux_disease,1,0
DB00363,C0036974,Shock,6,0
DB00285,C0151824,Biliary_colic,0,0
DB01024,C0026919,Atypical_mycobacterial_infection,0,0
DB00909,C0001925,Albuminuria,0,0
DB00268,C0010200,Cough,2,1
DB00722,C0009676,Confusional_state,0,0
DB03261,C0558489,Renal_pain,1,0
DB00820,C0020649,Hypotension,0,0
DB00571,C0220870,Lightheadedness,0,0
DB00203,C0019080,Haemorrhage,0,0
DB00938,C0020456,Hyperglycaemia,0,0
DB00273,C0162285,Eyelid_oedema,0,0
DB00252,C0011168,Dysphagia,1,0
DB01181,C0178298,Unspecified_disorder_of_skin_and_subcutaneous_tissue,0,0
DB01036,C1443060,Feeling_abnormal,0,0
DB00315,C2363731,Oropharyngeal_pain,1,2
DB00864,C0039231,Tachycardia,50,0
DB00989,C0585186,Cutaneous_hypersensitivity,0,0
DB00287,C0015397,Eye_disorder,55,0
DB00273,C0000737,Abdominal_pain,4,4
DB01215,C0221100,Hangover,2,1
DB00222,C0085605,Hepatic_failure,0,0
DB00252,C0151828,Injection_site_pain,50,0
DB00693,C0011603,Dermatitis,0,0
DB00624,C0027497,Nausea,0,0
DB00952,C0424230,Psychomotor_retardation,0,0
DB07554,C0232492,Abdominal_pain_upper,50,0
DB00425,C0020903,Illusion,0,0
DB00181,C0028084,Nightmare,50,0
DB01248,C0025061,Mediastinal_disorder,10,12
DB00244,C0020453,Hyperaesthesia,0,0
DB00472,C0340464,Extrasystoles,0,0
DB04861,C0006266,Bronchospasm,0,0
DB00412,C0002871,Anaemia,29,25
DB00215,C0041747,Unintended_pregnancy,1,0
DB00586,C0020456,Hyperglycaemia,1,1
DB01006,C0002792,Anaphylactic_shock,0,0
DB01072,C0015230,Rash,17,18
DB01551,C0080274,Urinary_retention,1,0
DB00899,C0917798,Cerebral_ischaemia,1,1
DB00285,C0011606,Dermatitis_exfoliative,0,0
DB07828,C0311468,Blood_bilirubin_increased,1,0
DB00630,C0009450,Infection,0,0
DB00264,C0033774,Pruritus,25,29
DB00582,C0005741,Blepharitis,1,0
DB00303,C0027441,Nasopharyngitis,3,3
DB05488,C0349506,Photosensitivity,0,0
DB00688,C0032227,Pleural_effusion,25,11
DB00997,C0040034,Thrombocytopenia,13,9
DB08815,C0033774,Pruritus,50,0
DB00612,C1384666,Hearing_impaired,0,0
DB00622,C0011603,Dermatitis,1,0
DB00722,C0037011,Shoulder_pain,0,0
DB01211,C0151539,Blood_urea_increased,0,0
DB00746,C0235431,Blood_creatinine_increased,0,0
DB01030,C0002792,Anaphylactic_shock,0,0
DB00510,C0027497,Nausea,18,11
DB04868,C0040264,Tinnitus,50,0
DB01224,C0232461,Increased_appetite,7,10
DB01175,C0010692,Cystitis,1,0
DB00282,C0948594,Musculoskeletal_discomfort,17,14
DB01211,C0011603,Dermatitis,14,24
DB00472,C0036830,Serum_sickness,0,0
DB01319,C0033774,Pruritus,50,0
DB08826,C0851341,Infestation_NOS,0,0
DB00334,C0522035,Upper_limb_oedema,1,0
DB01117,C0574067,Cough_increased,28,4
DB05373,C0085605,Hepatic_failure,0,0
DB01186,C0004134,Ataxia,1,0
DB00982,C0162835,Leukoderma,0,0
DB08625,C0007398,Catatonia,0,0
DB00091,C0149931,Migraine,2,1
DB00346,C0039070,Syncope,10,21
DB00588,C0021099,Impetigo,0,0
DB00334,C0020458,Hyperhidrosis,13,25
DB00843,C1269683,Major_depression,1,0
DB00273,C0019158,Hepatitis,0,0
DB00476,C0003123,Anorexia,3,2
DB00996,C0162830,Photosensitivity_reaction,0,0
DB00909,C0235146,Euphoric_mood,1,0
DB00996,C0015256,Excoriation,1,1
DB01029,C0549386,Sensation_of_warmth,0,0
DB00439,C0035455,Rhinitis,9,1
DB08912,C0518015,Haemoglobin,7,7
DB01136,C0002170,Alopecia,0,0
DB05373,C0002994,Angioedema,0,0
DB00091,C0233494,Tension,0,0
DB00349,C0043352,Dry_mouth,3,0
DB00591,C0085641,Rash_pustular,4,6
DB01367,C0312420,Hypersexuality,0,0
DB00697,C0020676,Hypothyroidism,1,0
DB08380,C0017152,Gastritis,12,7
DB00734,C1306341,Mental_disability,1,1
DB04896,C0011206,Delirium,0,0
DB00273,C0019112,Haemorrhoids,26,29
DB03994,C0151970,Oesophageal_ulcer,2,0
DB01224,C0014518,Toxic_epidermal_necrolysis,0,0
DB00912,C0011991,Diarrhoea,4,1
DB04455,C0085631,Agitation,0,0
DB00425,C0022107,Irritability,0,0
DB00273,C0042023,Pollakiuria,2,1
DB01167,C0086565,Hepatic_function_abnormal,1,1
DB01586,C0025061,Mediastinal_disorder,0,0
DB00531,C0268000,Fluid_retention,0,0
DB01189,C1761613,Conjunctival_hyperaemia,1,1
DB00370,C0235198,Cerebration_impaired,0,0
DB07576,C0002994,Angioedema,0,0
DB08625,C0233407,Disorientation,0,0
DB00196,C0019348,Herpes_simplex,1,0
DB00586,C0151505,Application_site_reaction,27,35
DB01248,C0015230,Rash,9,9
DB01072,C2047937,Ill-defined_disorder,1,0
DB08864,C0015672,Fatigue,2,0
DB08912,C0022603,Seborrhoeic_keratosis,26,23
DB00864,C0235896,Lung_infiltration,0,0
DB00425,C0017160,Gastroenteritis,1,0
DB01080,C0035309,Retinal_disorder,0,0
DB00248,C0233414,Disturbance_in_attention,1,0
DB00952,C0009806,Constipation,1,0
DB00706,C0041657,Loss_of_consciousness,0,0
DB04635,C0349790,Exacerbation_of_asthma,0,0
DB01149,C0151766,Liver_function_test_abnormal,1,0
DB00738,C0009450,Infection,15,0
DB00484,C0022081,Iritis,0,0
DB00227,C0028866,IIIrd_nerve_paralysis,0,0
DB00555,C0086769,Panic_attack,1,0
DB01042,C0011991,Diarrhoea,28,32
DB00684,C0009759,Conjunctival_disorder,1,0
DB01238,C0235309,Upset_stomach,2,1
DB00512,C0040034,Thrombocytopenia,0,0
DB01017,C0003862,Arthralgia,1,0
DB01182,C0018965,Haematuria,2,1
DB05379,C0009763,Conjunctivitis,0,0
DB00335,C0018801,Cardiac_failure,24,19
DB01067,C0002874,Aplastic_anaemia,0,0
DB01101,C0149904,Hepatitis_cholestatic,0,0
DB00915,C0013595,Eczema,0,0
DB00911,C0009806,Constipation,1,1
DB00909,C0018926,Haematemesis,0,0
DB01224,C0392156,Akathisia,3,2
DB00264,C0011053,Deafness,0,0
DB00230,C0029443,Osteomyelitis,0,0
DB01244,C0700361,Emotional_distress,4,3
DB00402,C0042571,Vertigo,1,0
DB00531,C0041296,Tuberculosis,0,0
DB00198,C0006277,Bronchitis,7,6
DB00679,C0232462,Decreased_appetite,0,0
DB01062,C0152029,Sinus_congestion,2,0
DB01167,C0232462,Decreased_appetite,1,1
DB00091,C0151465,Renal_abscess,0,0
DB00490,C0151908,Dry_skin,1,0
DB01149,C0854082,Blood_prolactin_increased,0,0
DB04953,C0033975,Psychotic_disorder,1,1
DB00413,C0312420,Hypersexuality,0,0
DB00268,C2047937,Ill-defined_disorder,2,1
DB04938,C0020458,Hyperhidrosis,1,1
DB00343,C0234133,Extrapyramidal_symptoms,0,0
DB00864,C0009450,Infection,26,27
DB00459,C0011991,Diarrhoea,0,0
DB00531,C0003862,Arthralgia,0,0
DB01544,C0043352,Dry_mouth,50,0
DB00469,C0232462,Decreased_appetite,50,0
DB00472,C0008449,Chondrodystrophy,0,0
DB01181,C0235266,Eye_irritation,0,0
DB01128,C0028734,Nocturia,9,0
DB00879,C0023787,Lipodystrophy,0,0
DB01241,C0011991,Diarrhoea,6,1
DB01248,C0332575,Redness,4,1
DB00287,C0235807,Hair_texture_abnormal,1,0
DB00555,C0013447,Ear_disorder,2,1
DB00939,C0030446,Ileus_paralytic,0,0
DB01126,C0238033,Breast_cancer_male,0,0
DB00261,C0018681,Headache,44,1
DB08734,C0003862,Arthralgia,50,0
DB01083,C0002994,Angioedema,0,0
DB00697,C0080274,Urinary_retention,1,0
DB00485,C0016204,Flatulence,50,0
DB00950,C0851578,Sleep_disorder,0,0
DB00967,C0043352,Dry_mouth,2,1
DB06207,C0021053,Immune_system_disorder,0,0
DB05347,C0030193,Pain,50,0
DB01137,C1384666,Hearing_impaired,0,0
DB00471,C0003467,Anxiety,0,0
DB00531,C0035222,Acute_respiratory_distress_syndrome,0,0
DB00641,C0013395,Dyspepsia,1,2
DB00264,C0043144,Wheezing,0,0
DB08911,C0010200,Cough,15,12
DB01225,C0034150,Purpura,0,0
DB06589,C0012833,Dizziness,3,4
DB00091,C0033774,Pruritus,0,0
DB01275,C0009806,Constipation,50,0
DB01156,C0011603,Dermatitis,5,12
DB00091,C0009676,Confusional_state,0,0
DB00889,C0000737,Abdominal_pain,5,1
DB00555,C0036508,Seborrhoeic_dermatitis,0,0
DB00254,C0152029,Sinus_congestion,5,0
DB00564,C0151539,Blood_urea_increased,0,0
DB00425,C0344232,Vision_blurred,2,1
DB00640,C0037188,Sinoatrial_block,0,0
DB00193,C0852911,Blood_alkaline_phosphatase_increased,0,0
DB00285,C0686347,Tardive_dyskinesia,0,0
DB01225,C0585186,Cutaneous_hypersensitivity,0,0
DB00177,C0040034,Thrombocytopenia,0,0
DB01175,C0235710,Chest_discomfort,1,0
DB01067,C0040822,Tremor,2,2
DB01224,C0030193,Pain,3,3
DB01024,C0009450,Infection,23,9
DB01265,C0015967,Body_temperature_increased,3,1
DB00315,C0009806,Constipation,0,0
DB00952,C0232487,Abdominal_discomfort,1,0
DB08877,C0009938,Contusion,18,20
DB07417,C0040034,Thrombocytopenia,1,1
DB00254,C0013390,Dysmenorrhoea,3,1
DB00455,C0030252,Palpitations,0,0
DB08881,C0042963,Vomiting,9,11
DB00659,C0018099,Gout,1,0
DB00715,C0035317,Retinal_haemorrhage,0,0
DB01083,C0231528,Myalgia,3,2
