HPOID,Name,CUI,DBpedia_URI,,
,Urogenital_disorder,C0080276,http://dbpedia.org/resource/Congenital_anomalies_of_the_genitalia,,
,Thirst,C0039971,http://dbpedia.org/resource/Thirst_Buster,,
,Hypersensitivity,C0020517,http://dbpedia.org/resource/Hypersensitivity_(disambiguation),,
,Dermatitis_bullous,C0085932,http://dbpedia.org/resource/Dermatitis,,
,Mental_disorder,C0004936,http://dbpedia.org/resource/Mental_disorder,,
,Salivary_hypersecretion,C0037036,http://dbpedia.org/resource/Sialolithiasis,,
,Depersonalisation,C0011551,http://dbpedia.org/resource/Depersonalization,,
,Toxic_epidermal_necrolysis,C0014518,http://dbpedia.org/resource/Toxic_epidermal_necrolysis,,
,Dyspepsia,C0013395,http://dbpedia.org/resource/Indigestion,,
,Menopausal_symptoms,C0236075,http://dbpedia.org/resource/Symptoms_(song),,
,Tongue_ulceration,C0235351,http://dbpedia.org/resource/Corneal_ulcer,,
,Sexual_dysfunction,C0549622,http://dbpedia.org/resource/Sexual_dysfunction_after_spinal_cord_injury,,
,Gastrointestinal_sounds_abnormal,C1963818,http://dbpedia.org/resource/Abnormal_cannabidiol,,
,Cataract_specified,C0151547,http://dbpedia.org/resource/Cataract,,
,Anorectal_discomfort,C2242737,http://dbpedia.org/resource/Osteomyelitis,,
,Pressure_of_speech,C0233718,http://dbpedia.org/resource/Pressure_of_speech,,
,Premenstrual_tension,C0376356,http://dbpedia.org/resource/Premenstrual_syndrome,,
,Dizziness,C0012833,http://dbpedia.org/resource/Dizziness_(film),,
,Lacrimal_disorder,C0022904,http://dbpedia.org/resource/Lacrimal,,
,Antisocial_behaviour,C0233523,http://dbpedia.org/resource/Antisocial,,
,Respiratory_tract_congestion,C0948349,http://dbpedia.org/resource/Respiratory_tract,,
,Urinary_tract_disorder,C0042075,http://dbpedia.org/resource/Urinary_system,,
,Mental_disability,C1306341,http://dbpedia.org/resource/Mental_Disability_Advocacy_Center,,
,Tongue_disorder,C0040409,http://dbpedia.org/resource/Fissured_tongue,,
,Skin_papilloma,C0347390,http://dbpedia.org/resource/Papilloma,,
,Dermatitis_contact,C0011616,http://dbpedia.org/resource/Contact_dermatitis,,
,Cystitis_noninfective,C0403632,http://dbpedia.org/resource/Interstitial_cystitis,,
,Oral_candidiasis,C0006849,http://dbpedia.org/resource/Oral_candidiasis,,
,Feeling_abnormal,C1443060,http://dbpedia.org/resource/Abnormal_cannabidiol,,
,Amnesia,C0002622,http://dbpedia.org/resource/Amnesia_(disambiguation),,
,Parosmia,C1510410,http://dbpedia.org/resource/Parosmia,,
,Injection_site_pain,C0151828,http://dbpedia.org/resource/Injection_site_reaction,,
,Urethral_disorder,C0041969,http://dbpedia.org/resource/Urethral_syndrome,,
,Candida_infection,C0006840,http://dbpedia.org/resource/Cándida,,
,Manic_psychosis,C0151772,http://dbpedia.org/resource/Manic_Depressive_Psychosis_(band),,
,Refraction_disorder,C0034951,http://dbpedia.org/resource/Refractive_error,,
,Musculoskeletal_stiffness,C0948525,http://dbpedia.org/resource/Stiffness,,
,Cardiovascular_disorder,C0007222,http://dbpedia.org/resource/Cardiovascular_examination,,
,Drug_withdrawal_syndrome,C0152128,http://dbpedia.org/resource/Drug_withdrawal,,
,Influenza_like_illness,C0521839,http://dbpedia.org/resource/Influenza-like_illness,,
,Nasal_discomfort,C0858259,http://dbpedia.org/resource/Osteomyelitis,,
,Thrombotic_thrombocytopenic_purpura,C0034155,http://dbpedia.org/resource/Thrombotic_thrombocytopenic_purpura,,
,Panophthalmitis,C0030332,http://dbpedia.org/resource/Panophthalmitis,,
,Growth_retardation,C0151686,http://dbpedia.org/resource/Intrauterine_growth_restriction,,
,Cardiac_disorder,C0018799,http://dbpedia.org/resource/Heart_septal_defect,,
,Dermatitis,C0011603,http://dbpedia.org/resource/Dermatitis,,
,Urine_output_increased,C1167965,http://dbpedia.org/resource/Urine,,
,Blood_creatine_phosphokinase_increased,C0853034,http://dbpedia.org/resource/Creatine,,
,Vascular_purpura,C1368065,http://dbpedia.org/resource/Purpura,,
,Somnolence,C2830004,http://dbpedia.org/resource/Somnolence,,
,Application_site_irritation,C0521490,http://dbpedia.org/resource/Irritation,,
,Connective_tissue_disorder,C0009782,http://dbpedia.org/resource/Connective_tissue_disease,,
,Nasal_irritation,C0240557,http://dbpedia.org/resource/Irritation,,
,Flat_affect,C0233471,http://dbpedia.org/resource/Affect,,
,White_blood_cell_count_low,C0948695,http://dbpedia.org/resource/White_blood_cell,,
,Allergic_granulomatous_angiitis,C0008728,http://dbpedia.org/resource/Cutaneous_small-vessel_vasculitis,,
,High_density_lipoprotein_increased,C0853084,http://dbpedia.org/resource/High-density_lipoprotein,,
,Burning_anal,C0877605,http://dbpedia.org/resource/Namfau_language,,
,Influenza,C0021400,http://dbpedia.org/resource/Influenza_A_virus_subtype_H5N2,,
,Dizziness_postural,C0234987,http://dbpedia.org/resource/Dizziness,,
,Prostatic_disorder,C0033575,http://dbpedia.org/resource/Prostatic_stent,,
,Rash_pustular,C0085641,http://dbpedia.org/resource/Exanthem,,
,Epilepsy,C0014544,http://dbpedia.org/resource/Epilepsy_Foundation_of_Florida_University,,
,Sinus_congestion,C0152029,http://dbpedia.org/resource/Congestion,,
,Musculoskeletal_pain,C0026858,http://dbpedia.org/resource/Amplified_musculoskeletal_pain_syndromes,,
,Hypomania,C0241934,http://dbpedia.org/resource/Hypomania_Checklist,,
,Cutaneous_hypersensitivity,C0585186,http://dbpedia.org/resource/Allergy,,
,Cerebral_ischaemia,C0917798,http://dbpedia.org/resource/Transient_ischemic_attack,,
,Depression,C0011570,http://dbpedia.org/resource/Depression,,
,Malaise,C0231218,http://dbpedia.org/resource/Malaisemyia,,
,Accommodation_disorder,C0152198,http://dbpedia.org/resource/Refractive_error,,
,Non-cardiac_chest_pain,C0476281,http://dbpedia.org/resource/Chest_pain,,
,Ischaemia,C0022116,http://dbpedia.org/resource/Ischemia,,
,Erythema_multiforme,C0014742,http://dbpedia.org/resource/Erythema_multiforme_minor,,
,Hair_texture_abnormal,C0235807,http://dbpedia.org/resource/Discrimination_based_on_hair_texture,,
,Nasopharyngitis,C0027441,http://dbpedia.org/resource/Common_cold,,
,Rash_macular,C0221201,http://dbpedia.org/resource/Exanthem,,
,Neuropathy,C0442874,http://dbpedia.org/resource/Neuropathy_target_esterase,,
,Extrapyramidal_disorder,C0015371,http://dbpedia.org/resource/Extrapyramidal,,
,Clotting,C0005778,http://dbpedia.org/resource/Clotting_time,,
,Henoch-Schonlein_purpura,C0034152,http://dbpedia.org/resource/Henoch–Schönlein_purpura,,
,Infection,C0009450,http://dbpedia.org/resource/Infection_(disambiguation),,
,Pelvic_pain,C0030794,http://dbpedia.org/resource/Pelvic_pain,,
,Stevens-Johnson_syndrome,C0038325,http://dbpedia.org/resource/Stevens–Johnson_syndrome,,
,Hypoxia,C0242184,http://dbpedia.org/resource/Hypoxia-inducible_factor_dioxygenase,,
,Common_cold,C0009443,http://dbpedia.org/resource/Common_cold,,
,Eating_disorder,C0013473,http://dbpedia.org/resource/Eating_disorder,,
,Liver_function_test_abnormal,C0151766,http://dbpedia.org/resource/Function_test,,
,Libido_decreased,C0011124,http://dbpedia.org/resource/Libido_language,,
,Transfusion_reaction,C0274435,http://dbpedia.org/resource/Hypotensive_transfusion_reaction,,
,Blood_pressure_increased,C0497247,http://dbpedia.org/resource/Blood_pressure,,
,Caecitis,C0267537,http://dbpedia.org/resource/Lucius_Caecilius_Metellus_(consul_68_BC),,
,Gastrointestinal_pain,C0687713,http://dbpedia.org/resource/Gastrointestinal_distress,,
,Bronchopneumonia,C0006285,http://dbpedia.org/resource/Bronchopneumonia,,
,Abnormal_vision,C3665386,http://dbpedia.org/resource/Abnormal_cannabidiol,,
,Stiffness,C0427008,http://dbpedia.org/resource/Stiffness,,
,Renal_impairment,C1565489,http://dbpedia.org/resource/Impairment,,
,Thrombosis,C0040053,http://dbpedia.org/resource/Thrombosis_Research,,
,Aphthous_stomatitis,C0038363,http://dbpedia.org/resource/Aphthous_stomatitis,,
,Aspartate_aminotransferase_increased,C0151904,http://dbpedia.org/resource/Aspartate—prephenate_aminotransferase,,
,Gingival_hyperplasia,C0017566,http://dbpedia.org/resource/Hereditary_gingival_fibromatosis,,
,Foetor_hepaticus,C0239571,http://dbpedia.org/resource/Helicobacter_hepaticus,,
,Vesiculobullous_rash,C0151883,http://dbpedia.org/resource/Vesiculobullous_disease,,
,Left_ventricular_ejection_fraction_decreased,C1096403,http://dbpedia.org/resource/Ejection_fraction,,
,Short-term_memory_loss,C0701811,http://dbpedia.org/resource/Short-term_memory,,
,Diuresis,C0012797,http://dbpedia.org/resource/Diuresis,,
,Myocardial_ischaemia,C0151744,http://dbpedia.org/resource/Coronary_artery_disease,,
,Accidental_injury,C0151736,http://dbpedia.org/resource/Accidental,,
,Musculoskeletal_chest_pain,C0476280,http://dbpedia.org/resource/Chest_pain,,
,Haemoglobinaemia,C0235573,,,
,Visual_impairment,C3665347,http://dbpedia.org/resource/Visual_impairment_due_to_intracranial_pressure,,
,Acute_coronary_syndrome,C0948089,http://dbpedia.org/resource/Acute_coronary_syndrome,,
,Nervous_system_disorder,C0027765,http://dbpedia.org/resource/Nervous_system,,
,Chronic_graft_versus_host_disease,C0867389,http://dbpedia.org/resource/Graft-versus-host_disease,,
,Oesophageal_stenosis_acquired,C0858357,http://dbpedia.org/resource/Stenosis,,
,Exomphalos,C1306503,http://dbpedia.org/resource/Donnai–Barrow_syndrome,,
,Peripheral_vascular_disorder,C0085096,http://dbpedia.org/resource/Peripheral_vascular_systems,,
,Depressive_symptom,C0086132,http://dbpedia.org/resource/Depressive,,
,Exacerbation_of_asthma,C0349790,http://dbpedia.org/resource/Exacerbation,,
,Hypertonic_bladder,C0878773,http://dbpedia.org/resource/Overactive_bladder,,
,Generalised_spasm,C0151911,http://dbpedia.org/resource/Spasm,,
,Blood_triglycerides_increased,C0853692,http://dbpedia.org/resource/Increased_Damnation,,
,Feeling_hot,C2939147,http://dbpedia.org/resource/Feeling,,
,Nightmare,C0028084,http://dbpedia.org/resource/Nightmares_for_Sale,,
,Calculus_of_kidney,C0022650,http://dbpedia.org/resource/Calculus,,
,Weight_decreased,C0043096,http://dbpedia.org/resource/The_Weight_(film),,
,Respiratory_distress_syndrome,C1704437,http://dbpedia.org/resource/Respiratory_distress_syndrome,,
,Tension,C0233494,http://dbpedia.org/resource/Tension_at_Table_Rock,,
,Tooth_injury,C0242891,http://dbpedia.org/resource/Injury,,
,Blood_glucose_increased,C0595877,http://dbpedia.org/resource/Blood_glucose_monitoring,,
,Hepatic_enzyme_increased,C0235996,http://dbpedia.org/resource/Increased_Damnation,,
,Neoplasm_malignant,C0006826,http://dbpedia.org/resource/Cancer,,
,Deafness,C0011053,http://dbpedia.org/resource/Deafness_Research_UK,,
,Taste_altered,C0740425,http://dbpedia.org/resource/Altered,,
,Breast_abscess,C0151463,http://dbpedia.org/resource/Abscess,,
,Memory_loss,C0751295,http://dbpedia.org/resource/Failure,,
,Stinging_skin,C1274926,http://dbpedia.org/resource/Urtica_dioica,,
,Urethritis_noninfective,C1328337,http://dbpedia.org/resource/Urethritis,,
,Menopause,C0025320,http://dbpedia.org/resource/Menopause,,
,Bladder_pain,C0232849,http://dbpedia.org/resource/Urinary_bladder,,
,Corneal_disorder,C0010034,http://dbpedia.org/resource/Corneal_neovascularization,,
,Mastitis,C0024894,http://dbpedia.org/resource/Mastitis,,
,Nasal_dryness,C0231919,http://dbpedia.org/resource/Dryness_(taste),,
,Acne,C0702166,http://dbpedia.org/resource/Acne_vulgaris,,
,Dissociation,C0086168,http://dbpedia.org/resource/Dissociation_(chemistry),,
,Rectal_haemorrhage,C0267596,http://dbpedia.org/resource/Internal_bleeding,,
,Bladder_discomfort,C0549391,http://dbpedia.org/resource/Osteomyelitis,,
,Jaundice_hepatocellular,C1262535,http://dbpedia.org/resource/Jaundice,,
,Haemorrhoidal_haemorrhage,C0265031,http://dbpedia.org/resource/Internal_bleeding,,
,Dysphonia,C1527344,http://dbpedia.org/resource/Dysphonia,,
,Sweating_increased,C0700590,http://dbpedia.org/resource/Sweating_Bullets,,
,Blood_creatinine_increased,C0235431,http://dbpedia.org/resource/Creatinine,,
,Faecalith,C0015734,http://dbpedia.org/resource/Fecaloma,,
,AML_progression,C1740832,http://dbpedia.org/resource/AML,,
,Monoplegia,C0085622,http://dbpedia.org/resource/Monoplegia,,
,Infestation,C1384353,http://dbpedia.org/resource/Infestation_(comics),,
,Trauma,C0043251,http://dbpedia.org/resource/Traumatin,,
,Traumatic_liver_injury,C2242588,http://dbpedia.org/resource/Liver_injury,,
,Laboratory_test_abnormal,C0438215,http://dbpedia.org/resource/Laboratory_Developed_Test,,
,Dystonic_reaction,C0541919,http://dbpedia.org/resource/Status_dystonicus,,
,Tendon_disorder,C0151936,http://dbpedia.org/resource/Tendon,,
,Psoriasis,C0033860,http://dbpedia.org/resource/Psoriasis,,
,Herpes_zoster,C0019360,http://dbpedia.org/resource/Herpes_zoster_ophthalmicus,,
,Eye_irritation,C0235266,http://dbpedia.org/resource/Irritation,,
,Phlebitis,C0031542,http://dbpedia.org/resource/Phlebitis,,
,Muscle_twitching,C0231530,http://dbpedia.org/resource/Muscle,,
,Dyschezia,C0237326,,,
,Haemoglobin,C0518015,http://dbpedia.org/resource/Haemoglobin-based_oxygen_carriers,,
,Skin_mass,C0281981,http://dbpedia.org/resource/Skin,,
,Grand_mal_convulsion,C0014549,http://dbpedia.org/resource/Grand_Mal,,
,Libido_increased,C0021177,http://dbpedia.org/resource/Libido_language,,
,Increased_appetite,C0232461,http://dbpedia.org/resource/Appetite,,
,Complex_regional_pain_syndrome,C0458219,http://dbpedia.org/resource/Complex_regional_pain_syndrome,,
,Stupor,C0085628,http://dbpedia.org/resource/Stupor_Ego,,
,Coldness,C0812387,http://dbpedia.org/resource/Coldness_(album),,
,Oropharyngeal_discomfort,C2363730,http://dbpedia.org/resource/Osteomyelitis,,
,Motion_sickness,C0026603,http://dbpedia.org/resource/Motion_sickness,,
,Abnormal_dreams,C0234458,http://dbpedia.org/resource/Abnormal_cannabidiol,,
,Viral_diarrhoea,C0152517,http://dbpedia.org/resource/Diarrhea,,
,Blood_alkaline_phosphatase_increased,C0852911,http://dbpedia.org/resource/Alkaline_phosphatase,,
,Serum_sickness,C0036830,http://dbpedia.org/resource/Serum_sickness,,
,Ill-defined_disorder,C2047937,http://dbpedia.org/resource/Illinois,,
,Laryngitis,C0023067,http://dbpedia.org/resource/Laryngitis,,
,Application_site_pain,C0521491,http://dbpedia.org/resource/Application,,
,Breast_discharge,C0149741,http://dbpedia.org/resource/Discharge,,
,Electrolyte_imbalance,C0342579,http://dbpedia.org/resource/Water-electrolyte_imbalance,,
,Lupus_erythematosus,C0409974,http://dbpedia.org/resource/Lupus_erythematosus,,
,Abnormal_sensation_in_eye,C0497201,http://dbpedia.org/resource/Sensation,,
,Sluggishness,C0920289,,,
,Eosinophilic_pneumonia,C1527407,http://dbpedia.org/resource/Eosinophilic_pneumonia,,
,Visual_disturbance,C0547030,http://dbpedia.org/resource/Disturbance,,
,Erythroleukaemia,C0023440,http://dbpedia.org/resource/Acute_erythroid_leukemia,,
,Unspecified_disorder_of_skin_and_subcutaneous_tissue,C0178298,http://dbpedia.org/resource/Cutaneous_condition,,
,Immune_system_disorder,C0021053,http://dbpedia.org/resource/Immune_disorder,,
,Breast_pain,C0024902,http://dbpedia.org/resource/Breast_pain,,
,Infection_susceptibility_increased,C0236171,http://dbpedia.org/resource/Susceptibility,,
,Skin_burning_sensation,C0241057,http://dbpedia.org/resource/Heartburn,,
,Pharyngitis_streptococcal,C0036689,http://dbpedia.org/resource/Streptococcal_pharyngitis,,
,Faecaloma,C1321686,http://dbpedia.org/resource/Fecaloma,,
,Haemorrhoids,C0019112,http://dbpedia.org/resource/Perianal_hematoma,,
,Extrasystoles,C0340464,http://dbpedia.org/resource/Premature_ventricular_contraction,,
,Serotonin_syndrome,C0699828,http://dbpedia.org/resource/Serotonin_syndrome,,
,Thrombocytopenic_purpura,C0857305,http://dbpedia.org/resource/Thrombocytopenic_purpura,,
,Bladder_cancer,C0005684,http://dbpedia.org/resource/Bladder_cancer,,
,Stomach_ache,C0221512,http://dbpedia.org/resource/Stomach,,
,Bone_marrow_depression,C0151773,http://dbpedia.org/resource/Bone_marrow_suppression,,
,Gastroenteritis,C0017160,http://dbpedia.org/resource/Gastroenteritis,,
,Digestion_impaired,C0232459,http://dbpedia.org/resource/Digestion,,
,Affect_lability,C0233472,http://dbpedia.org/resource/Lability,,
,Appetite_absent,C1971624,http://dbpedia.org/resource/Appetite,,
,Failed_induction_of_labour,C0269806,http://dbpedia.org/resource/Mathematical_induction,,
,Vasodilation_procedure,C1142412,http://dbpedia.org/resource/Vasodilation,,
,Blood_potassium_abnormal,C0853759,http://dbpedia.org/resource/Abnormal_cannabidiol,,
,Dysequilibrium,C0281825,http://dbpedia.org/resource/VLDLR-associated_cerebellar_hypoplasia,,
,White_blood_cell_count_decreased,C0750394,http://dbpedia.org/resource/White_blood_cell,,
,Neuralgia,C0027796,http://dbpedia.org/resource/Neuralgia-inducing_cavitational_osteonecrosis,,
,Superinfection,C0038826,http://dbpedia.org/resource/Superinfection,,
,Food_poisoning,C0016479,http://dbpedia.org/resource/Salmonellosis,,
,Lacrimation,C0423153,,,
,Flu_symptoms,C0948873,http://dbpedia.org/resource/ZMYND10,,
,Laryngeal_pain,C0549373,http://dbpedia.org/resource/Laryngeal,,
,Tubulointerstitial_nephritis,C0041349,http://dbpedia.org/resource/Tubulointerstitial_nephritis_and_uveitis,,
,Parathyroid_disorder,C0030517,http://dbpedia.org/resource/Parathyroid_carcinoma,,
,Fungal_skin_infection,C0011630,http://dbpedia.org/resource/Mycosis,,
,Depressed_level_of_consciousness,C0549249,http://dbpedia.org/resource/Altered_level_of_consciousness,,
,Brain_oedema,C1527311,http://dbpedia.org/resource/Pulmonary_edema,,
,Sepsis,C0243026,http://dbpedia.org/resource/Sepsis_biflexuosa,,
,Chromatopsia,C0474381,http://dbpedia.org/resource/Achromatopsia,,
,Vestibular_disorder,C0042594,http://dbpedia.org/resource/Vestibular_adenitis,,
,Vulvovaginal_mycotic_infection,C1609512,http://dbpedia.org/resource/Mycotic_aneurysm,,
,Procedural_pain,C1619712,http://dbpedia.org/resource/Procedural,,
,Instillation_site_pain,C0858797,http://dbpedia.org/resource/Instillation_abortion,,
,Taste_bitter,C0235290,http://dbpedia.org/resource/Bitter_Taste,,
,Cytogenetic_abnormality,C0008626,http://dbpedia.org/resource/Locus_(genetics),,
,Water_intoxication,C0043049,http://dbpedia.org/resource/Water_intoxication,,
,Nasal_soreness,C0549293,http://dbpedia.org/resource/Nasal_language,,
,Sebaceous_hyperplasia,C0406484,http://dbpedia.org/resource/Sebaceous_hyperplasia,,
,Bronchospasm_aggravated,C0235906,http://dbpedia.org/resource/Bronchospasm,,
,Application_site_reaction,C0151505,http://dbpedia.org/resource/Injection_site_reaction,,
,Swelling,C0038999,http://dbpedia.org/resource/Swelling,,
,Disturbance_in_sexual_arousal,C0855242,http://dbpedia.org/resource/Sexual_arousal,,
,Lung_fibrosis_interstitial,C0240035,http://dbpedia.org/resource/Pulmonary_fibrosis,,
,Sunburn,C0038814,http://dbpedia.org/resource/Sunburn_(TV_series),,
,Breath_holding,C0235744,http://dbpedia.org/resource/Holding_My_Breath,,
,Emotional_distress,C0700361,http://dbpedia.org/resource/Emotional_distress,,
,Neutropenia,C0027947,http://dbpedia.org/resource/Neutropenia,,
,Abdominal_cramps,C0000729,http://dbpedia.org/resource/Heat_cramps,,
,Leukocytoclastic_vasculitis,C2973529,http://dbpedia.org/resource/Leukocytoclastic,,
,Chest_discomfort,C0235710,http://dbpedia.org/resource/Osteomyelitis,,
,Anaphylactoid_syndrome_of_pregnancy,C1868769,http://dbpedia.org/resource/Anaphylactoid,,
